X,Y
-1.696776782,-1.487755757
-0.957845365,-0.489492375
-0.026500778,0.594857775
1.111944099,1.091498898
0.155630087,0.375483213
1.709362506,1.629388628
-1.475231151,-1.210022772
-0.263498196,0.257789228
0.887999356,1.040416669
0.532407686,0.47733023
1.382941863,1.470609983
-0.35280589,-0.552453334
1.690410563,1.593332175
-1.563329637,-1.384876041
-0.536876386,-0.168392773
0.642764855,0.923915074
0.825790425,0.630937746
0.91089963,1.21516333
0.817998991,0.304919053
1.00414754,1.590220489
0.637087415,-0.552693177
1.295363887,1.913539879
-0.086841375,-1.812332526
1.781067742,0.315637921
-1.798254713,0.51614943
-1.29939969,1.849461899
-0.827915969,1.162659271
0.324735242,1.806529583
1.046172232,-0.12276059
0.402944233,2.001508132
1.551487615,-0.979102884
-0.886230549,2.330218379
1.080041698,-0.426233787
-0.032359235,2.251243535
1.722965389,-1.122675684
-1.578317504,2.476233029
-0.574196526,0.152273493
0.596803099,2.177206198
0.871567104,-1.505295801
0.819411714,1.64774492
0.990034574,-1.05691351
0.665655056,1.902249793
1.253913719,-1.312426044
0.027396901,1.999641011
1.775423526,-0.94152628
-1.743909625,2.443621982
-1.108593723,0.467280753
-0.352152929,2.297650715
0.943410198,-0.573086498
0.40433132,2.212790646
1.519539243,-1.587462615
-0.787700114,2.108569273
1.235390303,-0.346671152
-0.362499234,2.197586529
1.639211396,-0.607862705
-1.395763771,2.400053412
-0.056393086,0.194670078
0.978090688,2.107534317
0.426420679,-1.745522446
1.511592611,0.956822933
-0.756986017,-0.315191361
1.280449953,1.515291359
-0.466647887,-0.805621672
1.566374735,1.347565136
-1.193524178,-0.810945595
0.445412458,0.985306567
0.843550489,0.462507121
0.82204631,1.390036792
0.977305012,0.017104241
0.691488807,1.80817826
1.215034734,-0.81440708
0.131137238,2.138646312
1.747313445,-1.185587197
-1.613763103,2.444125807
-0.680037319,0.227928205
0.453420313,2.18890097
0.990398824,-1.347535444
0.555136264,1.87905215
1.388943376,-1.24148998
-0.362622821,2.120559735
1.685187702,-0.731037372
-1.548644438,2.420254712
-0.492743284,0.318044289
0.692610725,2.15901475
0.772467398,-1.519617685
1.011077336,1.549674891
0.60946284,-1.023358998
1.331878247,1.686539547
-0.191060814,-1.440385184
1.76305924,0.766996709
-1.765696126,-0.017667382
-1.188765039,1.613727669
-0.542871156,1.142262009
0.748661397,1.580284873
0.676644766,-0.071236637
1.166750279,1.896714612
0.241687215,-1.498939623
1.691612374,1.07892355
-1.389046258,-0.557501001
-0.021965796,1.171804295
0.982803626,0.587034151
0.427507293,1.286120491
1.512078602,0.496229942
-0.758129511,1.27746284
1.278863226,1.269162339
-0.462930003,0.166063568
1.56935478,1.80748711
-1.201753426,-1.593371601
0.426595138,-0.272110421
0.857490561,0.946809472
0.79268848,0.465894053
1.028892142,1.387814751
0.579187503,-0.12724016
1.373209479,1.846895071
-0.311948021,-1.594272706
1.714651276,0.475438187
-1.633613403,0.389308722
-0.754297368,1.800591613
0.34095146,0.666824529
1.057462892,1.608518613
0.38405767,-0.52636541
1.569738573,1.854686952
-0.948861888,-1.922958493
0.97058269,-0.767326664
0.173310676,0.92776522
1.661138217,0.673031174
-1.307386972,0.879544646
0.189080769,1.828532646
0.972032371,-0.120816779
0.511877301,2.002621047
1.429591341,-1.094330795
-0.490168211,2.239469398
1.588612527,-0.764793679
-1.270740225,2.422863947
0.261803038,-0.04617561
0.950237102,2.13212197
0.575590362,-1.849436978
1.353766866,0.951385778
-0.260007618,-0.259032207
1.738526098,1.618186665
-1.70047528,-1.39749821
-0.970058348,-0.287718403
-0.051155783,0.795881343
1.106365581,1.030810711
0.160608465,0.535694641
1.706114595,1.526758925
-1.462644473,-0.912677515
-0.227494474,0.764037343
0.909452922,0.936378698
0.50464704,0.765516753
1.418167242,1.198741781
-0.459804215,0.055895245
1.614030257,1.771487333
-1.343034934,-1.576353524
0.080466242,-0.362192092
0.990614704,0.879281052
0.442822382,0.467302547
1.501092749,1.45136126
-0.720432728,-0.603791488
1.331304509,1.434222183
-0.588501515,-0.761375176
1.453057319,1.319017788
-0.887926028,-0.660156751
1.047504565,1.281709419
0.036356378,-0.284731125
1.712929583,1.750981287
-1.523220844,-1.716708339
-0.406322864,-0.849069104
0.777935477,0.359548675
0.672919534,0.937780201
1.180559944,0.757591064
0.20815408,0.940762369
1.710839862,1.100632845
-1.46452681,0.121596831
-0.231586819,1.81569522
0.907009502,0.072694827
0.507857717,1.907885841
1.41418339,-0.829251139
-0.447557345,2.252101033
1.62394744,-0.759184625
-1.371472491,2.440072371
0.006247437,0.054522998
0.988519222,2.130417661
0.424703979,-1.857307797
1.516182297,0.793500142
-0.771397564,-0.085027979
1.259800487,1.600472764
-0.418516536,-0.903498377
1.602784055,1.291686271
-1.294471689,-0.74846012
0.205178264,1.014806031
0.969560373,0.572870557
0.521506161,1.258090138
1.418899436,0.470948671
-0.45682376,1.323487591
1.616981883,1.014899589
-1.351677538,0.449277504
0.058062399,1.923366466
0.991125497,-0.298970399
0.43508897,2.088190892
1.508035237,-1.255196286
-0.743643586,2.254506483
1.299404788,-0.544497009
-0.51154588,2.301954439
1.528142249,-0.694537577
-1.088682498,2.41094591
0.673213094,-0.233565759
0.620179381,2.178862904
1.217341463,-1.651511276
0.104133576,1.789899554
1.754358637,-0.730170875
-1.646534155,2.347168525
-0.784767133,0.546173132
0.2901803,2.18384585
1.080365254,-1.054884458
0.319865009,2.113642237
1.621795952,-1.412419121
-1.134262608,2.267668259
0.599987122,-0.154530733
0.699736671,2.117050753
1.090364728,-1.567989671
0.421025761,1.744025182
1.549846727,-0.912201698
-0.875717148,2.258955689
1.098073495,-0.294376054
-0.068480545,2.204179423
1.724732463,-0.941857571
-1.595246234,2.48016311
-0.627390808,0.222227232
0.527806903,2.192844288
0.93320263,-1.443290689
0.687474922,1.758350028
1.207339021,-1.145635925
0.148574964,2.016762703
1.740127186,-1.051823074
-1.583470135,2.425748639
-0.585339514,0.257382251
0.582336613,2.174267813
0.885282215,-1.450357769
0.790976384,1.710249756
1.039941024,-1.142524288
0.555815581,1.904343384
1.403051347,-1.233889812
-0.401808409,2.14074026
1.659465407,-0.722608928
-1.474367959,2.415138669
-0.275921256,0.235045417
0.881557073,2.131747448
0.54008075,-1.687986682
1.372779905,1.145918235
-0.322500442,-0.554706366
1.707827436,1.503055492
-1.613424684,-1.185635191
-0.690790982,0.181440656
0.438780415,1.093683037
1.000234453,0.630742674
0.531165163,1.209080389
1.417933906,0.553567498
-0.451187013,1.207474864
1.621810451,1.149526815
-1.365625243,0.158521155
0.021610831,1.845366001
0.989845399,-0.207761522
0.426689335,2.039829601
1.514889831,-1.112157001
-0.7668844,2.294333719
1.266355267,-0.54541722
-0.433720982,2.304669567
1.59179269,-0.793362591
-1.263920261,2.445969015
0.28004338,-0.102150606
0.942399627,2.143657459
0.595895957,-1.886868121
1.327627897,0.918843095
-0.183827045,-0.205649797
1.764495987,1.635694769
-1.7685942,-1.446745644
-1.198576649,-0.444493686
-0.567164242,0.59410541
0.718751728,1.272447279
0.713246681,0.325474712
1.10690469,1.610171211
0.388736012,-0.673629379
1.58095572,1.801407903
-0.982800185,-1.840654609
0.908390512,-0.626499895
0.279986622,0.955338012
1.594124645,0.634877519
-1.057237398,0.966849633
0.760486478,1.6732987
0.504489097,-0.315621748
1.373636694,1.936971828
-0.335531038,-1.879140959
1.69950993,-0.041735669
-1.588993315,0.872305313
-0.615046777,1.743004753
0.545019468,0.760875438
0.918439747,1.429374537
0.719974272,-0.035084002
1.157168972,1.841356516
0.276952251,-1.34600576
1.670448142,1.276621081
-1.307311321,-0.895002435
0.192071554,0.790067888
0.970915122,0.752970006
0.514945292,0.984721346
1.426105883,0.896766097
-0.479294402,0.644386104
1.598108641,1.630320112
-1.29773955,-1.037320031
0.195304654,0.672591227
0.972534227,0.803354788
0.512768573,0.885724674
1.428828659,1.028273177
-0.487720764,0.394193837
1.590777054,1.733868728
-1.276887864,-1.359029482
0.2467905,0.131248583
0.95602809,0.967179314
0.560047441,0.509547071
1.373155291,1.417134773
-0.317541221,-0.42299792
1.71111416,1.669409333
-1.623174036,-1.55003056
-0.721359702,-0.56072674
0.39268797,0.573739333
1.029388248,0.956620826
0.458166227,0.620800763
1.498900183,1.354093755
-0.709251891,-0.349292038
1.34663181,1.618843021
-0.626192799,-1.096293384
1.411872121,0.951785166
-0.781240727,-0.062493065
1.213224564,1.658273459
-0.30628606,-0.984852144
1.670156219,1.275057669
-1.481307613,-0.783189889
-0.293225379,0.884816352
0.869626594,0.924165361
0.555781974,0.837572767
1.351994375,1.098452021
-0.261154198,0.29985285
1.737396797,1.727098047
-1.696893891,-1.502161024
-0.958229838,-0.490468791
-0.027272589,0.589492517
1.111787254,1.094418711
0.155747324,0.369211041
1.709278947,1.632991664
-1.474910323,-1.220678242
-0.262576777,0.238467632
0.888580339,1.03906081
0.531651947,0.47319927
1.383920309,1.473417617
-0.355739836,-0.560428899
1.688625261,1.58759584
-1.558177224,-1.371994044
-0.521328684,-0.138918857
0.660763236,0.941478891
0.80699334,0.609371529
0.94699072,1.248488952
0.745306579,0.219823746
1.128615319,1.666157132
0.349819436,-0.844405318
1.616210958,1.711199859
-1.107192029,-1.697003157
0.658989098,-0.445985857
0.63357576,0.948253333
1.196278485,0.522184769
0.158990514,1.228758302
1.733605562,0.730341211
-1.55769109,0.854212049
-0.506319863,1.960768034
0.67633287,0.327093615
0.790677891,1.821838533
0.977728334,-0.844091297
0.681250672,2.033708132
1.229216022,-1.558934213
0.093403172,1.840038811
1.760040654,-0.782206861
-1.669722153,2.374217063
-0.859959872,0.521049813
0.159552373,2.214951127
1.116555079,-0.982337502
0.201170468,2.171645236
1.694496967,-1.385574766
-1.410968829,2.350864367
-0.082483947,0.056415299
0.96990575,2.106151366
0.434537653,-1.774534254
1.502148753,0.921311951
-0.726089581,-0.259444569
1.323438546,1.546126474
-0.569316459,-0.889302519
1.472910333,1.220952465
-0.940259788,-0.517482539
0.957784631,1.384732042
0.200570664,-0.365299555
1.647106798,1.78946616
-1.252789604,-1.779310429
0.324650247,-0.741946878
0.918765336,0.727228073
0.653265332,0.576123803
1.248874007,1.263139388
0.036293315,-0.013314007
1.773344997,1.779107999
-1.733864485,-1.763887914
-1.074282554,-1.150030032
-0.27424235,-0.406437273
1.002506367,0.917738785
0.312708279,0.395371202
1.602965443,1.535998168
-1.075685726,-0.89416705
0.723789851,0.976864568
0.553422534,0.306039758
1.310860454,1.560030375
-0.15232837,-0.739752268
1.770054204,1.546740738
-1.778790396,-1.393944769
-1.233079011,-0.358015642
-0.654120965,0.690732455
0.602202059,1.298529613
0.84111639,0.391225593
0.873183836,1.544976846
0.889884906,-0.329875361
0.870060006,1.963907106
0.909961058,-1.438822402
0.832988874,1.676293003
0.979117852,-1.106520051
0.691224893,1.878557361
1.215943503,-1.301088256
0.128848866,1.973674398
1.74818102,-0.992352947
-1.61748222,2.421517967
-0.691794427,0.324410844
0.436175805,2.192640359
1.002212339,-1.307675055
0.526423169,1.918480764
1.423542349,-1.284140384
-0.468545869,2.134590971
1.607527473,-0.652271883
-1.324708338,2.381400544
0.127406061,0.122629332
0.986355194,2.099077611
0.465325249,-1.754778847
1.479378971,0.976286168
-0.648964564,-0.334972859
1.422658685,1.52598611
-0.818647104,-0.947133835
1.156614524,1.02401428
-0.183351289,-0.003353358
1.713366662,1.706879168
-1.590630705,-1.520200654
-0.616096042,-0.454621539
0.543236455,0.699085971
0.920065341,0.831547493
0.716450704,0.879979025
1.162717991,0.949929939
0.263022085,0.656517273
1.67963478,1.388298974
-1.342266368,-0.540738683
0.102211431,1.298714516
0.986872913,0.359155282
0.456745283,1.543388824
1.487445621,-0.002203459
-0.675470889,1.86471863
1.389972764,0.385267527
-0.734665551,1.609702764
1.277258357,0.886780071
-0.451788576,0.916472387
1.579064589,1.478178548
-1.228981551,-0.587616447
0.363323725,1.3021846
0.899301405,0.163766823
0.7002541,1.701198603
1.179434617,-0.559487837
0.219010213,2.103244042
1.705864912,-1.130719992
-1.444272034,2.420284807
-0.174162234,0.066736123
0.936385906,2.129991576
0.470932764,-1.794810865
1.459138103,0.932273699
-0.587804175,-0.262992059
1.492227683,1.566097323
-1.00308471,-1.071401178
0.84148937,0.759989771
0.390970228,0.468786986
1.499589092,1.427205024
-0.731476376,-0.549997676
1.314819039,1.473761375
-0.548192017,-0.815165493
1.493931224,1.290799965
-0.996288107,-0.647059145
0.855589375,1.25104912
0.369080389,-0.10197707
1.520456479,1.789894684
-0.801063788,-1.583537775
1.214433751,0.07369662
-0.315168471,0.875791871
1.66499896,1.197474946
-1.466772078,-0.062329797
-0.251920641,1.709837407
0.896504367,0.201986495
0.520703727,1.799205398
1.397818939,-0.580394819
-0.397686667,2.199938882
1.661190997,-0.642248458
-1.478861527,2.41677641
-0.288674118,0.262257898
0.873008796,2.13138658
0.551253407,-1.669444832
1.35802232,1.180183191
-0.278848598,-0.602804844
1.729650155,1.492228123
-1.675344239,-1.191815896
-0.887883272,0.127579388
0.109060024,1.093545825
1.12174093,0.80225312
0.174415294,0.951172431
1.706101584,1.120138529
-1.458458027,0.089334312
-0.215269341,1.799961841
0.916121703,0.073154063
0.496140223,1.902570451
1.42868139,-0.806395154
-0.492288447,2.257722536
1.586256502,-0.710673475
-1.263896225,2.421090921
0.278443284,-0.035605051
0.94330047,2.130874044
0.593717208,-1.835409461
1.330490018,0.9889242
-0.192088525,-0.304240917
1.762249004,1.621857825
-1.763148109,-1.440096235
-1.180016554,-0.429237229
-0.5213835,0.616150064
0.77415428,1.256051447
0.644270101,0.321929352
1.21716232,1.619216033
0.111796916,-0.786755611
1.752650146,1.634389865
-1.638243458,-1.607764283
-0.758046583,-0.720070761
0.33389234,0.384949269
1.06110193,1.046013082
0.374230396,0.413134183
1.57828219,1.551481763
-0.978705551,-0.9047772
0.915620101,1.01204063
0.268028165,0.155082979
1.602846933,1.670453203
-1.08870984,-1.285163792
0.695564963,0.380777251
0.58957643,0.807130268
1.261069123,0.954082936
-0.013422404,0.579561885
1.778140576,1.52904187
-1.765810629,-0.962159298
-1.184645004,0.530876933
-0.533126974,1.303102025
0.760382128,1.105440931
0.661880927,0.767280861
1.190028276,1.184965462
0.182396979,0.222921496
1.723739825,1.710493214
-1.51655989,-1.47069287
-0.382831952,-0.284866829
0.798471729,0.863131381
0.647593312,0.598565253
1.220164421,1.285398877
0.105476778,-0.029077503
1.754923976,1.786808663
-1.648115127,-1.771783095
-0.78980628,-1.089234073
0.281771502,-0.148369378
1.083662937,1.084402568
0.310206091,0.179977328
1.628871062,1.680741055
-1.16015911,-1.325563682
0.542692158,0.261115474
0.757437489,0.89591711
0.989096097,0.740181631
0.648920157,1.02510049
1.27563146,0.77174725
-0.032559574,0.909723278
1.781629312,1.249680388
-1.783970878,-0.23446248
-1.248063298,1.53101464
-0.69285326,1.198156113
0.545535371,1.601903029
0.894535181,0.073296766
0.76346742,1.843897551
1.085478053,-0.942023863
0.450777623,2.058937004
1.52244295,-1.400057339
-0.78259925,2.185187897
1.2442713,-0.422773619
-0.382990842,2.243305795
1.626599405,-0.695628014
-1.360722877,2.429104757
0.036413074,0.077823608
0.990457225,2.124350726
0.429918408,-1.836949435
1.51230733,0.828265225
-0.758097939,-0.131723624
1.278979714,1.588224141
-0.46321849,-0.906575288
1.569122544,1.263595374
-1.201111106,-0.669398469
0.428068874,1.145901937
0.856423707,0.313823685
0.794959096,1.556739292
1.024967148,-0.312625672
0.587930074,1.986733221
1.361828373,-1.195791278
-0.278197496,2.156460407
1.731154665,-0.878932316
-1.680355724,2.4673428
-0.904248959,0.37011274
0.078227103,2.2484813
1.122605833,-1.007150825
0.163224275,2.175584417
1.710139586,-1.358721932
-1.47561012,2.374809351
-0.264383351,0.107550293
0.887418408,2.121676557
0.533173564,-1.707524104
1.381951473,1.110407947
-0.349837804,-0.502055566
1.692198953,1.520801916
-1.568488637,-1.198998827
-0.55249692,0.188273106
0.624200562,1.077376468
0.844624582,0.549627228
0.873869484,1.33681079
0.8897395,0.099634845
0.870524467,1.750180718
0.909109002,-0.83267224
0.834678163,1.985884258
0.976045065,-1.604733686
0.69773948,1.574155625
1.205973138,-0.841986028
0.154950635,2.059969778
1.737782242,-1.055444727
-1.573401929,2.437037633
-0.554258959,0.226482069
0.620776428,2.171765561
0.848358939,-1.497060942
0.866520039,1.636181182
0.903650704,-1.071368502
0.843371416,1.843330039
0.959819866,-1.360784225
0.731757249,1.743342854
1.152477288,-1.130438495
0.291323275,1.987073524
1.660873936,-1.135410918
-1.271105249,2.357928928
0.282553626,-0.050809678
0.938831873,2.113604858
0.603360801,-1.791405337
1.317605305,1.055746733
-0.1550755,-0.395780058
1.771233181,1.609620519
-1.783789631,-1.444882461
-1.250535493,-0.459433305
-0.698975908,0.56645778
0.536272031,1.314039266
0.902719536,0.374686818
0.745979049,1.550941181
1.114331119,-0.243819064
0.382059873,1.97802893
1.588329589,-0.944170223
-1.008172923,2.345328943
0.860086235,-0.293985126
0.357799792,2.193596932
1.530005179,-1.406023572
-0.833575911,2.227802124
1.164152755,-0.438434241
-0.20532441,2.24148314
1.707087713,-0.903848447
-1.575745783,2.482646036
-0.57084846,0.204600315
0.601408301,2.185434195
0.867053517,-1.514614662
0.828640688,1.637373648
0.973470665,-1.046793882
0.700947071,1.895130958
1.200714403,-1.328729389
0.168569045,1.950709576
1.731798798,-0.996138595
-1.548556363,2.405970708
-0.47848717,0.259991048
0.706483119,2.154034685
0.757335451,-1.540468443
