X,Y
0.109840453,0.197531076
1.50400529,1.10935531
-0.851047868,0.22859012
0.826118055,1.68055315
0.632424172,-1.355681854
1.082651472,0.066292656
0.291108208,0.988900728
1.423521158,0.441963148
-0.597301667,1.501338794
1.185582834,-0.721429231
-0.065336824,1.329941503
1.514289383,-0.585173169
-0.899606018,1.456554812
0.742137952,-0.897103873
0.759270659,1.032171086
0.897721861,0.065491688
0.670022526,1.705362164
1.040842001,-1.488612605
0.383650181,-0.304358839
1.356896739,0.860781915
-0.402803742,0.567746843
1.37343882,1.335898097
-0.526614565,-0.214299674
1.260020982,1.754845079
-0.24031433,-1.743771153
1.468251121,-1.114284312
-0.779792787,-0.364760874
0.938748322,0.932664211
0.440772309,0.420709207
1.299594604,1.502803027
-0.244868903,-0.732204175
1.469998681,1.314717954
-0.785383012,-0.548144552
0.930173393,1.493952937
0.456239158,-0.996338742
1.28486317,0.855494992
-0.20524945,0.369226696
1.48635898,1.520320144
-0.829787963,-0.800605333
0.860087835,1.215127145
0.57727012,-0.316715578
1.152767992,1.664229386
0.128852969,-1.464674123
1.498673711,-0.246001471
-0.833137596,0.900081039
0.855749117,0.516053681
0.58437969,1.40371291
1.14407529,-0.415593829
0.149529701,1.648395643
1.492048398,-1.441886343
-0.811255451,-0.184517534
0.891069434,0.933387377
0.52486972,0.473432745
1.213618721,1.455877649
-0.020383428,-0.577549906
1.520946388,1.503199401
-0.915316258,-1.03287341
0.714290787,0.784132339
0.798257046,0.475274452
0.834214767,1.409353897
0.783911427,-0.443696073
0.868904352,1.625939964
0.72339637,-1.376789589
0.963588128,-0.007767583
0.543837557,0.986902788
1.200599524,0.423692612
0.012944538,1.516555407
1.519892391,-0.772832518
-0.908778428,1.257696521
0.726111009,-0.413650294
0.78188496,1.60620239
0.861267009,-1.303981207
0.736407634,0.181493729
0.943830497,0.975865664
0.582824757,0.502134324
1.154698353,1.44062082
0.12495419,-0.524748049
1.499856286,1.556825731
-0.837073459,-1.181130772
0.849293653,0.471977819
0.594992945,0.822897707
1.130912761,0.86443271
0.180535621,0.899625403
1.480498165,0.850003947
-0.773821256,0.94738091
0.949250481,0.757470595
0.4215414,1.11045257
1.317227897,0.394136267
-0.292935192,1.577792374
1.445911763,-0.971187895
-0.719954346,0.930131785
1.026256916,0.243498493
0.274801308,1.619748019
1.427109933,-1.150534098
-0.609162629,0.562195694
1.171631885,0.738775772
-0.033637537,1.022869068
1.516031705,0.575371602
-0.901715883,1.37580824
0.738511637,-0.320236832
0.764428974,1.710190844
0.889499507,-1.620823771
0.685233524,-0.714012443
1.019404968,0.4039391
0.429336864,1.022629471
1.317610354,0.475410696
-0.293163359,1.480773511
1.445816281,-0.650066983
-0.719701053,1.421644971
1.026612022,-0.816094517
0.27409765,1.16048323
1.42753168,-0.191549682
-0.610436933,1.711453688
1.170119919,-1.586538632
-0.030224318,-0.603668724
1.516098482,0.559622482
-0.90157704,0.90572206
0.738768688,0.747554295
0.764063121,1.112879195
0.890084416,0.385766187
0.684156044,1.585048208
1.020938949,-0.996647965
0.426099268,0.882207296
1.320533309,0.322715897
-0.301198293,1.560516639
1.441332919,-0.938397412
-0.707560413,0.987565289
1.043491554,0.143195576
0.240369336,1.675764614
1.446571738,-1.365228369
-0.668532858,0.038880886
1.097720991,0.988919766
0.128155339,0.433701962
1.493348308,1.508578538
-0.817273636,-0.745698617
0.881398635,1.296507134
0.541409082,-0.504640334
1.19501607,1.534290274
0.026077502,-1.105438744
1.518821571,0.638292264
-0.904211214,0.660951362
0.734284238,1.154630976
0.770405537,0.265112717
0.879903732,1.67610454
0.702809976,-1.329792615
0.994048511,0.134482963
0.482148555,0.982976548
1.266937622,0.474101995
-0.156916084,1.470120263
1.502071105,-0.61902299
-0.871909213,1.457846617
0.789981435,-0.911023656
0.688738411,1.007389884
1.004637545,0.111858525
0.459577244,1.689704636
1.289252511,-1.421544198
-0.216214314,-0.113876515
1.482176622,0.96056888
-0.818468969,0.443144472
0.878326209,1.491793641
0.546696174,-0.692504925
1.188955914,1.367975022
0.041053452,-0.679107137
1.517210205,1.349206003
-0.897821462,-0.624088979
0.745637642,1.415274747
0.75424236,-0.790229303
0.905682226,1.200120073
0.655163942,-0.277356981
1.061328432,1.683109127
0.339098353,-1.516063428
1.39114515,-0.393515579
-0.501374994,0.790326461
1.287737631,0.657329412
-0.308405705,1.205015982
1.433659684,0.145135306
-0.686220661,1.740440538
1.072467173,-1.585592673
0.181192096,-0.591971964
1.474416142,0.573891392
-0.755783749,0.893057081
0.976232539,0.774616467
0.371391656,1.067886454
1.359691492,0.492003462
-0.411621788,1.478298529
1.366536653,-0.637765502
-0.508584602,1.436744723
1.277995368,-0.85556505
-0.28413062,1.099031862
1.447069328,-0.06454055
-0.722422701,1.725544076
1.022812374,-1.596864524
0.281612578,-0.632313084
1.422975593,0.521120806
-0.596698282,0.93873918
1.18624872,0.675104993
-0.066855854,1.225855002
1.514155167,0.099811012
-0.899351455,1.757794262
0.742582478,-1.659897365
0.758636118,-0.827920984
0.898729488,0.216577636
0.668148919,1.104717833
1.043449971,0.244571801
0.378027051,1.671599984
1.361440546,-1.320874967
-0.415717656,0.156769318
1.363322885,0.979160891
-0.500221056,0.488274745
1.286111184,1.455336041
-0.304104083,-0.571520569
1.436131825,1.509965052
-0.692885027,-1.051450628
1.063523522,0.747441092
0.199629215,0.525896626
1.466500529,1.347665066
-0.730660879,-0.258432143
1.012784733,1.737512347
0.301200998,-1.6964788
1.410556432,-0.956786615
-0.559549349,-0.024384266
1.227960169,1.112369423
-0.163841113,0.155318987
1.495952107,1.709586839
-0.854256817,-1.476091465
0.819840501,-0.265969962
0.642435871,0.88643254
1.069260202,0.534446364
0.320926207,1.380296846
1.40393239,-0.344885474
-0.538933535,1.695143064
1.249943884,-1.576975649
-0.216253066,-0.578309277
1.478229,0.592465685
-0.806786282,0.875491629
0.896918795,0.811254114
0.514858047,1.004514251
1.22461307,0.634327353
-0.048191367,1.298983084
1.520138899,-0.097058847
-0.915641409,1.780274506
0.713614699,-1.798494969
0.79918992,-1.300501802
0.832656942,-0.830853427
0.78660141,0.319532043
0.864523916,1.048643246
0.731258539,0.396206956
0.951713341,1.557613022
0.56736757,-0.907296239
1.173265374,1.044097442
0.080185119,0.03767166
1.510896884,1.711810079
-0.874790883,-1.518992247
0.7858306,-0.393794424
0.69499118,0.789228277
0.99557032,0.658980399
0.478338855,1.202513317
1.270748971,0.151655843
-0.166969063,1.7377545
1.499196229,-1.57429395
-0.86428624,-0.557075091
0.802928918,0.617379158
0.668876528,0.851720448
1.032897082,0.859786027
0.40001127,0.916284123
1.343280692,0.818359214
-0.36440189,1.005173433
1.401539332,0.635134133
-0.600752687,1.298156663
1.179250142,-0.094670481
-0.050706167,1.780484499
1.515353899,-1.798526195
-0.901368056,-1.300551124
0.739071018,-0.830991085
0.763637224,0.319288479
0.890765292,1.048757542
0.682900918,0.395894163
1.022722866,1.557895074
0.422328032,-0.908268814
1.32391132,1.042416284
-0.31050838,0.040887646
1.435975678,1.711053086
-0.693076985,-1.515436368
1.063241861,-0.38323146
0.200209047,0.798502737
1.466240523,0.64742394
-0.729840368,1.220393063
1.01395709,0.104867954
0.298906984,1.755120631
1.412050324,-1.648988043
-0.563995419,-0.792625376
1.223114199,0.2770486
-0.152407886,1.08545646
1.499083256,0.304898853
-0.862491397,1.632673628
0.806016915,-1.174153518
0.664087593,0.511165604
1.03958936,0.78646367
0.385662721,0.934824577
1.355223201,0.762042112
-0.398063653,1.099739192
1.377067648,0.419186342
-0.536121673,1.554204568
1.250280317,-0.889795937
-0.216813038,1.074524561
1.478020138,-0.021541814
-0.806224832,1.721893319
0.897803533,-1.571379145
0.513326332,-0.552664422
1.22627643,0.623148293
-0.052421249,0.845886879
1.519879656,0.871419876
-0.915276292,0.894393462
0.714257274,0.861486297
0.798308917,0.926159399
0.8341286,0.800674658
0.78406037,1.036767912
0.868662196,0.565314694
0.723832027,1.39144967
0.962933416,-0.366537777
0.545142439,1.683084959
1.199113063,-1.542736312
0.016642106,-0.475109841
1.519634347,0.711449745
-0.907624337,0.751306308
0.728181498,1.048973756
0.778989272,0.525045952
0.865993863,1.439018875
0.727953556,-0.513261536
0.956683007,1.568268258
0.55755298,-1.21344379
1.184802975,0.398034646
0.051997208,0.877535284
1.515776588,0.749342219
-0.892378944,1.101746823
0.75523748,0.410956603
0.740378455,1.561638717
0.927363491,-0.915428503
0.614034801,1.030482272
1.115697612,0.063477737
0.216622318,1.705115258
1.464644533,-1.488374723
-0.723521376,-0.30372474
1.022981272,0.861238865
0.281157179,0.567150195
1.423248768,1.336712316
-0.597521338,-0.216654758
1.185293127,1.754074411
-0.064671932,-1.741773466
1.514346854,-1.107552482
-0.899713587,-0.349204541
0.741950146,0.945790444
0.759538622,0.400719073
0.897296096,1.523161357
0.670813578,-0.799804799
1.039738754,1.217260691
0.386024682,-0.32166503
1.35495882,1.661709816
-0.397310937,-1.457779021
1.377639902,-0.226606729
-0.537622792,0.911315684
1.248725724,0.501521705
-0.213078212,1.421870684
1.479470248,-0.471259732
-0.810140036,1.604475471
0.891620147,-1.315719455
0.52399951,0.150224957
1.214586528,0.982716626
-0.022820484,0.47933552
1.520937878,1.465052447
-0.915534078,-0.602578016
0.713891139,1.476415469
0.798806033,-0.960576041
0.833298035,0.92021831
0.785494988,0.26502545
0.866327428,1.605827004
0.728026286,-1.099172731
0.956610469,0.673567409
0.557699039,0.616555126
1.184632829,1.221929999
0.052414963,0.091853616
1.515715955,1.758141913
-0.892153359,-1.663506901
0.75563398,-0.839812635
0.739801952,0.195662668
0.92825647,1.10977233
0.612320121,0.227104176
1.117889716,1.681355392
0.211554595,-1.358824702
1.467033625,0.058002047
-0.731032198,0.988988352
1.012295289,0.439302654
0.302155029,1.503709684
1.409931867,-0.729352017
-0.557692368,1.31915854
1.229972409,-0.558984859
-0.168601365,1.48328349
1.494570821,-0.967825369
-0.850602075,0.908299102
0.825933192,0.28464513
0.632774154,1.59146688
1.082190189,-1.047373292
0.29214181,0.780449251
1.422872182,0.476686979
-0.595351064,1.4069043
1.187844328,-0.436373614
-0.070509255,1.631649358
1.513812878,-1.393191713
-0.898680355,-0.051488343
0.743754908,0.979391437
0.756960601,0.425345911
0.901386139,1.512898287
0.663199089,-0.761257453
1.050305583,1.274356577
0.363178092,-0.45236192
1.373132232,1.577675666
-0.449174318,-1.224769084
1.335555656,0.373243392
-0.428626341,0.893258646
1.349835025,0.71406201
-0.46491723,1.15809304
1.318835472,0.273039113
-0.385818725,1.672877555
1.383027459,-1.316607579
-0.551346824,0.168407749
1.234319425,0.976656556
-0.178679126,0.496664295
1.491505713,1.446321545
-0.842457203,-0.542846722
0.839416432,1.5392139
0.611134333,-1.132033447
1.110456471,0.580264445
0.22799986,0.72368314
1.459061711,1.050362047
-0.70606109,0.513844512
1.047383909,1.451072432
0.232380839,-0.551457849
1.450737537,1.531215971
-0.681401317,-1.110059703
1.080765999,0.627132247
0.163804723,0.673687234
1.481244613,1.134285184
-0.77770513,0.315503291
0.943299191,1.640743228
0.432416122,-1.197387354
1.307346216,0.458486493
-0.265912517,0.83057393
1.460025155,0.847692895
-0.758264705,0.930588935
0.971037152,0.788312102
0.381260378,1.05774071
1.351744239,0.517678222
-0.38908645,1.449331471
1.383786158,-0.545258247
-0.553772777,1.537492885
1.231714327,-1.127461846
-0.172497462,0.59007765
1.493416058,0.713569813
-0.847541269,1.067841418
0.831015403,0.47378565
0.624659274,1.495879583
1.092902332,-0.695520032
0.26803042,1.365015761
1.437449927,-0.671924036
-0.639459251,1.358022818
1.134836859,-0.645803185
0.048199379,1.390345092
1.511160506,-0.726800429
-0.878786136,1.288864663
0.778850977,-0.479212249
0.705512542,1.557015019
0.980137151,-1.168059445
0.50988242,0.502741638
1.238033633,0.796833011
-0.081739035,0.915879643
1.517122094,0.800214382
-0.90983335,1.034420835
0.723915484,0.570037851
0.784963036,1.385383099
0.85622458,-0.348274977
0.745375773,1.69431947
0.930037416,-1.57520096
0.609567983,-0.572962223
1.121430616,0.599154003
0.203350172,0.869125814
1.470791769,0.82436652
-0.74289341,0.981157585
0.995188558,0.68463975
0.335310393,1.225615689
1.387085796,0.103258109
-0.490475966,1.75702247
1.298141906,-1.656150526
-0.334220006,-0.815727824
1.418111178,0.237742959
-0.644461315,1.098759938
1.126480731,0.264049486
0.06659503,1.659905851
1.508213175,-1.276072587
-0.868047479,0.269610508
0.797314893,0.944488398
0.677484214,0.588824819
1.020746629,1.336631852
0.425824741,-0.209937262
1.320747952,1.756915902
-0.30179268,-1.749734664
1.440995974,-1.134496625
-0.706648664,-0.412002991
1.044747263,0.889904548
0.237838291,0.484468999
1.447907674,1.432261154
-0.672652803,-0.506031313
1.092328974,1.573610657
0.139552132,-1.228059893
1.4897581,0.363952097
-0.805423983,0.899120903
0.900268017,0.70076723
0.508975099,1.17866156
1.23097115,0.220987095
-0.064392463,1.704763172
1.518950726,-1.439921343
-0.913650553,-0.161944524
0.717137739,0.941797568
0.794348408,0.464433983
0.84072438,1.466840346
0.772617358,-0.612290404
0.887134856,1.465152565
0.690253482,-0.930359159
1.012263616,0.973977605
0.44434772,0.172259877
1.303781465,1.662519816
-0.255411337,-1.312294177
1.465143196,0.176639938
-0.772185717,0.975110079
0.950243538,0.502152315
0.419818647,1.440376077
1.318776657,-0.524037547
-0.297190007,1.557497472
1.443555766,-1.183009639
-0.713572249,0.467737435
1.035170222,0.8263188
0.257065388,0.857518471
1.437434409,0.912557711
-0.640511141,0.824493965
1.13348892,0.993977015
0.051151755,0.659357884
1.51073239,1.263440286
-0.877197179,0.00152601
0.781598349,1.779029757
0.701384303,-1.764489073
0.986219894,-1.179712763
0.49750875,-0.521068924
1.251107033,0.774573347
-0.115517932,0.643715452
1.511766311,1.218002421
-0.896989171,0.109584739
0.746587058,1.753391911
0.752908848,-1.641507772
0.907786973,-0.768530193
0.651213697,0.31690901
1.066699418,1.069009621
0.327273721,0.352291133
1.399561853,1.596593844
-0.526046008,-1.043424563
1.263231783,0.790243335
-0.248359137,0.462488102
1.464640917,1.423177756
-0.77000893,-0.486688495
0.953550339,1.590087636
0.413740858,-1.274385239
1.324173537,0.252968555
-0.312061469,0.953691339
1.435034993,0.566363397
-0.690531578,1.365339905
1.066669639,-0.294244036
0.193162724,1.723022419
1.469355126,-1.657079466
-0.739688214,-0.82900563
0.999796858,0.215625826
0.32643742,1.104803814
1.393418296,0.24409628
-0.508970807,1.67185815
1.280290547,-1.321880791
-0.290040966,0.154188619
1.443905293,0.979661632
-0.71386659,0.486519672
1.03478502,1.457197099
0.257833303,-0.577467482
1.43700049,1.503690436
-0.639187078,-1.034325173
1.135139928,0.781278567
0.047538636,0.479306249
1.511254071,1.40464909
-0.879135003,-0.42924719
0.778247053,1.637141577
0.706418024,-1.409006699
0.97879828,-0.094157404
0.512595729,0.968432374
1.235125447,0.433891516
-0.074275296,1.502267864
1.517995725,-0.72664128
-0.911738551,1.322672809
0.720532387,-0.567455744
0.789659224,1.474795822
0.848491549,-0.945259439
0.759028013,0.94892334
0.90872563,0.215966663
0.650120531,1.638035403
1.068215859,-1.218369982
0.323926933,0.406985209
1.401892928,0.868852045
-0.532911089,0.767191686
1.256195064,1.072072531
-0.231317148,0.480817995
1.472111883,1.490435815
-0.790245112,-0.677153519
0.922723852,1.388593856
0.469556182,-0.731338952
1.271789377,1.281721494
-0.170492601,-0.462211675
1.498111211,1.570876816
-0.86138646,-1.206317474
0.807824488,0.416061197
0.661280951,0.864997838
1.043489953,0.7765971
0.377256812,1.056396296
1.362026293,0.517005995
-0.417389941,1.44962369
1.361988266,-0.546307044
-0.496751032,1.536435721
1.289437239,-1.124526837
-0.312323496,0.59637011
1.431397758,0.706984641
-0.68013189,1.079083751
1.080560387,0.447673651
0.16437606,1.523313427
1.48103655,-0.786181701
-0.777031655,1.23891236
0.944325461,-0.370758347
0.430546257,1.634211956
1.309062466,-1.381876221
-0.270589915,-0.019318305
1.457687345,0.985063937
-0.751911386,0.423853549
0.980398002,1.51586735
0.363628619,-0.770697757
1.365814028,1.260785172
-0.429085097,-0.420788577
1.352467383,1.601172525
-0.472076531,-1.289990029
1.312390487,0.216277484
-0.369576444,0.966227041
1.394652301,0.531288549
-0.582012684,1.40760059
1.200726466,-0.421952855
-0.099945314,1.644235965
1.510083581,-1.430097765
-0.890346952,-0.151908828
0.758290663,0.947894378
0.735960576,0.455923599
0.934191097,1.476501986
0.600883051,-0.643281034
1.132358669,1.429140107
0.177852151,-0.835425757
1.481604479,1.130805838
-0.777366618,-0.129349569
0.943861589,1.72251044
0.431388638,-1.605847087
1.308290002,-0.661991736
-0.268483865,0.480012815
1.458745415,0.970990176
-0.754786571,0.601181922
0.976171774,1.32987735
0.371610011,-0.188219189
1.359523177,1.763536742
-0.411142268,-1.766527596
1.366914353,-1.191558726
-0.509569076,-0.549770476
1.277030792,0.740284806
-0.281764553,0.687047263
1.448311816,1.1500515
-0.725783572,0.283495727
1.018069388,1.664645623
0.290956364,-1.285996332
1.417151333,0.245607121
-0.579222264,0.953878243
1.206216702,0.563798434
-0.112880958,1.368294798
1.507879559,-0.303091124
-0.884988862,1.71862421
0.767582671,-1.644596512
0.722317957,-0.789110425
0.955015036,0.283925784
0.560178077,1.082653022
1.181702025,0.31304017
0.059598131,1.626801759
1.514618265,-1.152571911
-0.888108676,0.559618518
0.762724805,0.741055541
0.729440004,1.018722241
0.944189762,0.584521658
0.581449694,1.363951104
1.156335229,-0.285006117
0.121033807,1.727956845
1.50098434,-1.671336692
-0.84085061,-0.874979285
0.843068686,0.133010243
0.605150129,1.11981449
1.11810019,0.185918581
0.210366978,1.701378628
1.467555754,-1.438913661
-0.732683192,-0.160058937
1.009930915,0.942707038
0.306771228,0.463285759
1.406884505,1.468178417
-0.548646888,-0.616562137
1.239675043,1.460304656
-0.191658901,-0.917458331
1.48723437,0.996361608
-0.831031962,0.132026047
0.858109316,1.681477605
0.580545206,-1.387759124
1.148778195,-0.021432104
0.138363179,0.983212928
1.49573345,0.426862707
-0.823382236,1.512752107
0.871615038,-0.760360126
0.557949002,1.275678111
1.175854415,-0.455462681
0.073161294,1.57525718
1.512232867,-1.218073987
-0.879532113,0.388872917
0.777646549,0.883355659
0.707312634,0.736344656
0.977473493,1.122803246
0.515276835,0.360216268
1.232237133,1.607085214
-0.066880668,-1.074658004
1.51875069,0.727235738
-0.913291724,0.54873078
0.717773296,1.317065252
0.793472323,-0.170041644
0.842179003,1.766205415
0.77008176,-1.770494061
0.891191984,-1.204787595
0.682785024,-0.582661368
1.02292381,0.699069452
0.421905382,0.736503491
1.32428823,1.067283443
-0.311548778,0.481857101
1.435366182,1.487998767
-0.691430954,-0.669583202
1.065459854,1.398057966
0.195652205,-0.755441038
1.4682662,1.248726229
-0.736240414,-0.385949505
1.004776673,1.625660848
0.316799796,-1.358558044
1.400115557,0.042018296
-0.528643593,0.99066705
1.260547508,0.431184285
-0.241844378,1.511280227
1.467566047,-0.754612639
-0.777934542,1.283943834
0.941574454,-0.47489556
0.435644094,1.559657357
1.304371669,-1.174999741
-0.257821042,0.487272817
1.463965477,0.81006528
-0.768977023,0.889976088
0.955070886,0.850962148
0.410941901,0.94285625
1.326633842,0.766310737
-0.318863162,1.09562473
1.430989668,0.429499672
-0.679617747,1.54421745
1.081218685,-0.855757632
0.163004381,1.13094411
1.48155144,-0.135761869
-0.778694232,1.720851948
0.941790436,-1.602059987
0.435161351,-0.650340618
1.304813643,0.496439085
-0.259022507,0.95844605
1.463388705,0.630312895
-0.767408753,1.290239469
0.957422676,-0.075624018
0.406600944,1.781352849
1.33041794,-1.795905176
-0.3293518,-1.290869548
1.424569186,-0.805115743
-0.662332544,0.364527777
1.103772519,1.025584777
